"","benchmark","class","run","timeBudget","tool","score"
"2342","PDFBOX-229","org.apache.pdfbox.util.XMLUtil",4,180,"randoop",0.395341558634095
"2343","PDFBOX-234","org.apache.pdfbox.pdmodel.interactive.action.PDActionSound",4,180,"randoop",6.28383393067221
"2344","PDFBOX-235","org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder",4,180,"randoop",0
"2345","PDFBOX-265","org.apache.pdfbox.pdmodel.font.PDType3Font",4,180,"randoop",0.00917030702188769
"2346","PDFBOX-278","org.apache.pdfbox.pdfwriter.ContentStreamWriter",4,180,"randoop",1.53878182628651
"2347","PDFBOX-285","org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature",4,180,"randoop",2.58125358975186
"2348","FESCAR-2","com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl",4,180,"randoop",0.312425666985457
"2349","FESCAR-5","com.alibaba.fescar.core.protocol.MessageFuture",4,180,"randoop",3.38623216922067
"2350","FESCAR-6","com.alibaba.fescar.core.rpc.netty.TmRpcClient",4,180,"randoop",0
"2351","FESCAR-7","com.alibaba.fescar.core.rpc.netty.MessageCodecHandler",4,180,"randoop",0.0418859049818242
"2352","FESCAR-8","com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory",4,180,"randoop",0.0495068566996529
"2353","FESCAR-9","com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest",4,180,"randoop",4.22202927107119
"2354","FESCAR-10","com.alibaba.fescar.core.model.BranchType",4,180,"randoop",6.92798741965459
"2355","FESCAR-12","com.alibaba.fescar.core.rpc.netty.RpcServerHandler",4,180,"randoop",0.25126401688175
"2356","FESCAR-13","com.alibaba.fescar.core.exception.TransactionExceptionCode",4,180,"randoop",6.92589294548333
"2357","FESCAR-15","com.alibaba.fescar.core.rpc.netty.RpcServer",4,180,"randoop",0
"2358","FESCAR-17","com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse",4,180,"randoop",5.79958714924679
"2359","FESCAR-23","com.alibaba.fescar.core.protocol.MergeResultMessage",4,180,"randoop",1.64494770496589
"2360","FESCAR-25","com.alibaba.fescar.core.rpc.netty.RmMessageListener",4,180,"randoop",1.9491035112536
"2361","FESCAR-28","com.alibaba.fescar.core.rpc.ClientType",4,180,"randoop",6.93798214846181
"2362","FESCAR-32","com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest",4,180,"randoop",4.34855743761256
"2363","FESCAR-33","com.alibaba.fescar.core.model.GlobalStatus",4,180,"randoop",6.93107431651906
"2364","FESCAR-34","com.alibaba.fescar.core.protocol.ResultCode",4,180,"randoop",6.93515628870065
"2365","FESCAR-37","com.alibaba.fescar.core.rpc.RpcContext",4,180,"randoop",2.61246269366082
"2366","FESCAR-41","com.alibaba.fescar.core.rpc.netty.RmRpcClient",4,180,"randoop",0
"2367","FESCAR-42","com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl",4,180,"randoop",0
"2368","SPOON-105","spoon.support.compiler.jdt.PositionBuilder",4,180,"randoop",1.00887448884329
"2369","SPOON-155","spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction",4,180,"randoop",0.441163273008575
"2370","SPOON-169","spoon.reflect.visitor.ImportScannerImpl",4,180,"randoop",0.730806662226538
"2371","SPOON-16","spoon.reflect.path.CtElementPathBuilder",4,180,"randoop",0.482978462105766
"2372","SPOON-20","spoon.support.reflect.reference.CtLocalVariableReferenceImpl",4,180,"randoop",1.43652364550515
"2373","SPOON-211","spoon.reflect.path.impl.CtRolePathElement",4,180,"randoop",0.246509647020373
"2374","SPOON-253","spoon.pattern.internal.parameter.MapParameterInfo",4,180,"randoop",1.69900463306213
"2375","SPOON-25","spoon.pattern.internal.ValueConvertorImpl",4,180,"randoop",0.182104100577731
"2376","SPOON-32","spoon.MavenLauncher",4,180,"randoop",0.370295193842677
"2377","SPOON-65","spoon.support.DefaultCoreFactory",4,180,"randoop",0.183618146903505
"2378","GUAVA-2","com.google.common.collect.MinMaxPriorityQueue",5,180,"randoop",4.55982111066969
"2379","GUAVA-22","com.google.common.graph.Graphs",5,180,"randoop",1.04991090350216
"2380","GUAVA-39","com.google.common.collect.TreeMultiset",5,180,"randoop",3.61991633998303
"2381","GUAVA-47","com.google.common.collect.FilteredEntryMultimap",5,180,"randoop",0.0260690034341566
"2382","GUAVA-90","com.google.common.io.FileBackedOutputStream",5,180,"randoop",6.06824749603916
"2383","GUAVA-95","com.google.common.collect.ComparatorOrdering",5,180,"randoop",2.37779141803897
"2384","GUAVA-102","com.google.common.collect.LinkedListMultimap",5,180,"randoop",1.62877606156473
"2385","GUAVA-110","com.google.common.collect.LexicographicalOrdering",5,180,"randoop",0.918349250358856
"2386","GUAVA-128","com.google.common.base.Throwables",5,180,"randoop",2.04970124133377
"2387","GUAVA-129","com.google.common.collect.SparseImmutableTable",5,180,"randoop",1.63651833555172
"2388","GUAVA-159","com.google.common.primitives.ParseRequest",5,180,"randoop",4.59456542351454
"2389","GUAVA-169","com.google.common.math.LongMath",5,180,"randoop",2.06195412429842
"2390","GUAVA-177","com.google.common.primitives.Doubles",5,180,"randoop",6.71329529289103
"2391","GUAVA-181","com.google.common.primitives.SignedBytes",5,180,"randoop",5.89940333195176
"2392","GUAVA-184","com.google.thirdparty.publicsuffix.PublicSuffixType",5,180,"randoop",6.89972401103956
"2393","GUAVA-196","com.google.common.io.Closeables",5,180,"randoop",1.73375090127527
"2394","GUAVA-206","com.google.common.collect.ImmutableEnumSet",5,180,"randoop",0
"2395","GUAVA-212","com.google.common.net.MediaType",5,180,"randoop",2.65079801795614
"2396","GUAVA-224","com.google.common.primitives.UnsignedLongs",5,180,"randoop",6.69779982541034
"2397","GUAVA-240","com.google.common.collect.FilteredMultimapValues",5,180,"randoop",0.0381048363926576
"2398","PDFBOX-8","org.apache.pdfbox.pdmodel.font.FileSystemFontProvider",5,180,"randoop",1.81031410310635
"2399","PDFBOX-22","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret",5,180,"randoop",2.00868638870312
"2400","PDFBOX-26","org.apache.pdfbox.pdmodel.encryption.SecurityProvider",5,180,"randoop",5.43224824753409
"2401","PDFBOX-40","org.apache.pdfbox.pdmodel.font.PDCIDFontType2",5,180,"randoop",0.00780034566868464
"2402","PDFBOX-62","org.apache.pdfbox.rendering.PageDrawer",5,180,"randoop",0.0539914863473344
"2403","PDFBOX-83","org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode",5,180,"randoop",0.629754752510272
"2404","PDFBOX-91","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent",5,180,"randoop",0.154992918143644
"2405","PDFBOX-117","org.apache.pdfbox.filter.Predictor",5,180,"randoop",0
"2406","PDFBOX-127","org.apache.pdfbox.pdfparser.PDFObjectStreamParser",5,180,"randoop",0.0309669960637507
"2407","PDFBOX-130","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner",5,180,"randoop",0.0955552906634704
"2408","PDFBOX-157","org.apache.pdfbox.pdmodel.font.PDType1Font",5,180,"randoop",2.95747516613018
"2409","PDFBOX-198","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine",5,180,"randoop",3.18859548959474
"2410","PDFBOX-214","org.apache.pdfbox.pdfparser.EndstreamOutputStream",5,180,"randoop",4.8651253741255
"2411","PDFBOX-220","org.apache.pdfbox.filter.JPXFilter",5,180,"randoop",0.0540613059709711
"2412","PDFBOX-229","org.apache.pdfbox.util.XMLUtil",5,180,"randoop",0.395902410055921
"2413","PDFBOX-234","org.apache.pdfbox.pdmodel.interactive.action.PDActionSound",5,180,"randoop",6.2910628612123
"2414","PDFBOX-235","org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder",5,180,"randoop",0
"2415","PDFBOX-265","org.apache.pdfbox.pdmodel.font.PDType3Font",5,180,"randoop",0.00917091254250718
"2416","PDFBOX-278","org.apache.pdfbox.pdfwriter.ContentStreamWriter",5,180,"randoop",1.54012096609843
"2417","PDFBOX-285","org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature",5,180,"randoop",2.60321938202704
"2418","FESCAR-2","com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl",5,180,"randoop",0.311863435857483
"2419","FESCAR-5","com.alibaba.fescar.core.protocol.MessageFuture",5,180,"randoop",3.38380577411262
"2420","FESCAR-6","com.alibaba.fescar.core.rpc.netty.TmRpcClient",5,180,"randoop",0
"2421","FESCAR-7","com.alibaba.fescar.core.rpc.netty.MessageCodecHandler",5,180,"randoop",0.0429196145977558
"2422","FESCAR-8","com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory",5,180,"randoop",0.0494481042146268
"2423","FESCAR-9","com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest",5,180,"randoop",4.23676727686568
"2424","FESCAR-10","com.alibaba.fescar.core.model.BranchType",5,180,"randoop",6.93889913814467
"2425","FESCAR-12","com.alibaba.fescar.core.rpc.netty.RpcServerHandler",5,180,"randoop",0.248815479876161
"2426","FESCAR-13","com.alibaba.fescar.core.exception.TransactionExceptionCode",5,180,"randoop",6.92391387969974
"2427","FESCAR-15","com.alibaba.fescar.core.rpc.netty.RpcServer",5,180,"randoop",0
"2428","FESCAR-17","com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse",5,180,"randoop",5.7651747250996
"2429","FESCAR-23","com.alibaba.fescar.core.protocol.MergeResultMessage",5,180,"randoop",1.64740569532121
"2430","FESCAR-25","com.alibaba.fescar.core.rpc.netty.RmMessageListener",5,180,"randoop",1.94974243240438
"2431","FESCAR-28","com.alibaba.fescar.core.rpc.ClientType",5,180,"randoop",6.9322564494743
"2432","FESCAR-32","com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest",5,180,"randoop",4.35379947041975
"2433","FESCAR-33","com.alibaba.fescar.core.model.GlobalStatus",5,180,"randoop",6.936683494547
"2434","FESCAR-34","com.alibaba.fescar.core.protocol.ResultCode",5,180,"randoop",6.91942711536772
"2435","FESCAR-37","com.alibaba.fescar.core.rpc.RpcContext",5,180,"randoop",2.58706577260358
"2436","FESCAR-41","com.alibaba.fescar.core.rpc.netty.RmRpcClient",5,180,"randoop",0
"2437","FESCAR-42","com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl",5,180,"randoop",0
"2438","SPOON-105","spoon.support.compiler.jdt.PositionBuilder",5,180,"randoop",1.01547415932219
"2439","SPOON-155","spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction",5,180,"randoop",0.442121883776288
"2440","SPOON-169","spoon.reflect.visitor.ImportScannerImpl",5,180,"randoop",0.721685200600471
"2441","SPOON-16","spoon.reflect.path.CtElementPathBuilder",5,180,"randoop",0.485363060021144
"2442","SPOON-20","spoon.support.reflect.reference.CtLocalVariableReferenceImpl",5,180,"randoop",1.4380416814193
"2443","SPOON-211","spoon.reflect.path.impl.CtRolePathElement",5,180,"randoop",0.246677610313156
"2444","SPOON-253","spoon.pattern.internal.parameter.MapParameterInfo",5,180,"randoop",1.69336135132942
"2445","SPOON-25","spoon.pattern.internal.ValueConvertorImpl",5,180,"randoop",0.181861332255174
"2446","SPOON-32","spoon.MavenLauncher",5,180,"randoop",0.370600152632359
"2447","SPOON-65","spoon.support.DefaultCoreFactory",5,180,"randoop",0.185748601240564
"2448","GUAVA-2","com.google.common.collect.MinMaxPriorityQueue",6,180,"randoop",4.55867083348988
"2449","GUAVA-22","com.google.common.graph.Graphs",6,180,"randoop",1.04895918670066
"2450","GUAVA-39","com.google.common.collect.TreeMultiset",6,180,"randoop",3.62747242335886
"2451","GUAVA-47","com.google.common.collect.FilteredEntryMultimap",6,180,"randoop",0.0260793373414376
"2452","GUAVA-90","com.google.common.io.FileBackedOutputStream",6,180,"randoop",6.05218892807348
"2453","GUAVA-95","com.google.common.collect.ComparatorOrdering",6,180,"randoop",2.36867471834552
"2454","GUAVA-102","com.google.common.collect.LinkedListMultimap",6,180,"randoop",1.36411142296401
"2455","GUAVA-110","com.google.common.collect.LexicographicalOrdering",6,180,"randoop",0.91589481362132
"2456","GUAVA-128","com.google.common.base.Throwables",6,180,"randoop",2.04863037149064
"2457","GUAVA-129","com.google.common.collect.SparseImmutableTable",6,180,"randoop",1.6347882687592
"2458","GUAVA-159","com.google.common.primitives.ParseRequest",6,180,"randoop",4.58362538733351
"2459","GUAVA-169","com.google.common.math.LongMath",6,180,"randoop",2.08713881993706
"2460","GUAVA-177","com.google.common.primitives.Doubles",6,180,"randoop",6.60413426127302
"2461","GUAVA-181","com.google.common.primitives.SignedBytes",6,180,"randoop",5.72250048539405
"2462","GUAVA-184","com.google.thirdparty.publicsuffix.PublicSuffixType",6,180,"randoop",6.89421214475657
"2463","GUAVA-196","com.google.common.io.Closeables",6,180,"randoop",1.73454329199797
"2464","GUAVA-206","com.google.common.collect.ImmutableEnumSet",6,180,"randoop",0
"2465","GUAVA-212","com.google.common.net.MediaType",6,180,"randoop",2.64212760732196
"2466","GUAVA-224","com.google.common.primitives.UnsignedLongs",6,180,"randoop",6.68515560240737
"2467","GUAVA-240","com.google.common.collect.FilteredMultimapValues",6,180,"randoop",0.0380909992242133
"2468","PDFBOX-8","org.apache.pdfbox.pdmodel.font.FileSystemFontProvider",6,180,"randoop",1.82667213323779
"2469","PDFBOX-22","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret",6,180,"randoop",2.00570677803747
"2470","PDFBOX-26","org.apache.pdfbox.pdmodel.encryption.SecurityProvider",6,180,"randoop",5.42952410064806
"2471","PDFBOX-40","org.apache.pdfbox.pdmodel.font.PDCIDFontType2",6,180,"randoop",0.00780133317921366
"2472","PDFBOX-62","org.apache.pdfbox.rendering.PageDrawer",6,180,"randoop",0.0539989121036909
"2473","PDFBOX-83","org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode",6,180,"randoop",0.627602912542373
"2474","PDFBOX-91","org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent",6,180,"randoop",0.15466902162674
"2475","PDFBOX-117","org.apache.pdfbox.filter.Predictor",6,180,"randoop",0
"2476","PDFBOX-127","org.apache.pdfbox.pdfparser.PDFObjectStreamParser",6,180,"randoop",0.0309193348907517
"2477","PDFBOX-130","org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner",6,180,"randoop",0.0956104878639174
"2478","PDFBOX-157","org.apache.pdfbox.pdmodel.font.PDType1Font",6,180,"randoop",2.9624532642555
"2479","PDFBOX-198","org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine",6,180,"randoop",3.18756555329877
"2480","PDFBOX-214","org.apache.pdfbox.pdfparser.EndstreamOutputStream",6,180,"randoop",4.88187633354357
"2481","PDFBOX-220","org.apache.pdfbox.filter.JPXFilter",6,180,"randoop",0.0540018365124414
"2482","PDFBOX-229","org.apache.pdfbox.util.XMLUtil",6,180,"randoop",0.396425562841711
"2483","PDFBOX-234","org.apache.pdfbox.pdmodel.interactive.action.PDActionSound",6,180,"randoop",6.28913352062694
"2484","PDFBOX-235","org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder",6,180,"randoop",0
"2485","PDFBOX-265","org.apache.pdfbox.pdmodel.font.PDType3Font",6,180,"randoop",0.00916793616915943
"2486","PDFBOX-278","org.apache.pdfbox.pdfwriter.ContentStreamWriter",6,180,"randoop",1.5374112
"2487","PDFBOX-285","org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature",6,180,"randoop",2.61490566757285
"2488","FESCAR-2","com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl",6,180,"randoop",0.312853838152007
"2489","FESCAR-5","com.alibaba.fescar.core.protocol.MessageFuture",6,180,"randoop",3.41196558776799
"2490","FESCAR-6","com.alibaba.fescar.core.rpc.netty.TmRpcClient",6,180,"randoop",0
"2491","FESCAR-7","com.alibaba.fescar.core.rpc.netty.MessageCodecHandler",6,180,"randoop",0.0422865097576122
"2492","FESCAR-8","com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory",6,180,"randoop",0.0494856244261042
"2493","FESCAR-9","com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest",6,180,"randoop",4.17072010851545
"2494","FESCAR-10","com.alibaba.fescar.core.model.BranchType",6,180,"randoop",6.93794394581796
"2495","FESCAR-12","com.alibaba.fescar.core.rpc.netty.RpcServerHandler",6,180,"randoop",0.254708178678986
"2496","FESCAR-13","com.alibaba.fescar.core.exception.TransactionExceptionCode",6,180,"randoop",6.92977824709609
"2497","FESCAR-15","com.alibaba.fescar.core.rpc.netty.RpcServer",6,180,"randoop",0
"2498","FESCAR-17","com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse",6,180,"randoop",5.83485200159138
"2499","FESCAR-23","com.alibaba.fescar.core.protocol.MergeResultMessage",6,180,"randoop",1.64489435184985
"2500","FESCAR-25","com.alibaba.fescar.core.rpc.netty.RmMessageListener",6,180,"randoop",1.94909286611541
"2501","FESCAR-28","com.alibaba.fescar.core.rpc.ClientType",6,180,"randoop",6.93504177537069
"2502","FESCAR-32","com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest",6,180,"randoop",4.33971500313229
"2503","FESCAR-33","com.alibaba.fescar.core.model.GlobalStatus",6,180,"randoop",6.93202761807829
"2504","FESCAR-34","com.alibaba.fescar.core.protocol.ResultCode",6,180,"randoop",6.93515628870065
"2505","FESCAR-37","com.alibaba.fescar.core.rpc.RpcContext",6,180,"randoop",2.61050893339666
"2506","FESCAR-41","com.alibaba.fescar.core.rpc.netty.RmRpcClient",6,180,"randoop",0
"2507","FESCAR-42","com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl",6,180,"randoop",0
"2508","SPOON-105","spoon.support.compiler.jdt.PositionBuilder",6,180,"randoop",1.01963306911085
"2509","SPOON-155","spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction",6,180,"randoop",0.44266081807796
"2510","SPOON-169","spoon.reflect.visitor.ImportScannerImpl",6,180,"randoop",0.74927072621505
"2511","SPOON-16","spoon.reflect.path.CtElementPathBuilder",6,180,"randoop",0.486582818369554
"2512","SPOON-20","spoon.support.reflect.reference.CtLocalVariableReferenceImpl",6,180,"randoop",1.4336139342927
"2513","SPOON-211","spoon.reflect.path.impl.CtRolePathElement",6,180,"randoop",0.247235542856518
"2514","SPOON-253","spoon.pattern.internal.parameter.MapParameterInfo",6,180,"randoop",1.69289429547987
"2515","SPOON-25","spoon.pattern.internal.ValueConvertorImpl",6,180,"randoop",0.181897109819009
"2516","SPOON-32","spoon.MavenLauncher",6,180,"randoop",0.370435412527851
"2517","SPOON-65","spoon.support.DefaultCoreFactory",6,180,"randoop",0.182399164262544
"2518","GUAVA-2","com.google.common.collect.MinMaxPriorityQueue",7,180,"randoop",4.55270849659889
"2519","GUAVA-22","com.google.common.graph.Graphs",7,180,"randoop",1.04949539660641
"2520","GUAVA-39","com.google.common.collect.TreeMultiset",7,180,"randoop",3.62976717765817
"2521","GUAVA-47","com.google.common.collect.FilteredEntryMultimap",7,180,"randoop",0.026063122506809
"2522","GUAVA-90","com.google.common.io.FileBackedOutputStream",7,180,"randoop",6.05122943954867
"2523","GUAVA-95","com.google.common.collect.ComparatorOrdering",7,180,"randoop",2.36993939492996
"2524","GUAVA-102","com.google.common.collect.LinkedListMultimap",7,180,"randoop",1.63070396633166
"2525","GUAVA-110","com.google.common.collect.LexicographicalOrdering",7,180,"randoop",0.918735355785611
"2526","GUAVA-128","com.google.common.base.Throwables",7,180,"randoop",2.04905858512517
"2527","GUAVA-129","com.google.common.collect.SparseImmutableTable",7,180,"randoop",1.63930840418789
