tool,benchmark,class,run,preparationTime,generationTime,executionTime,testcaseNumber,uncompilableNumber,brokenTests,failTests,linesTotal,linesCovered,linesCoverageRatio,conditionsTotal,conditionsCovered,conditionsCoverageRatio,mutantsTotal,mutantsCovered,mutantsCoverageRatio,mutantsKilled,mutantsKillRatio,mutantsAlive,timeBudget,totalTestClasses
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,9,108,303358,2328,5219,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,300,53
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,2,196,304536,2363,5219,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,300,53
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,9,113,306297,81026,9820,95,320,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,99
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,1,158,304966,2373,5219,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,300,53
randoop,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,7,117,305504,2427,4580,0,0,0,42,11,26.190477,14,1,7.1428576,28,9,32.142857,9,32.142857,19,300,46
randoop,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,3,92,301849,52,2,0,0,0,38,1,2.631579,14,0,0.0,26,0,0.0,0,0.0,26,300,1
randoop,PDFBOX-220,org.apache.pdfbox.filter.JPXFilter,2,114,301727,150,18,0,0,0,55,3,5.4545455,26,0,0.0,46,0,0.0,0,0.0,46,300,1
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,1,96,303198,2601,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,300,92
randoop,SPOON-253,spoon.pattern.internal.parameter.MapParameterInfo,7,141,304803,2626,4485,0,0,0,57,35,61.403507,32,18,56.25,33,22,66.66667,0,0.0,33,300,45
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,7,115,303068,2440,3100,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,300,31
randoop,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,4,129,305074,3935,6213,0,313,0,41,29,70.731705,40,23,57.5,44,35,79.545456,35,79.545456,9,300,63
randoop,FESCAR-34,com.alibaba.fescar.core.protocol.ResultCode,10,120,301629,54,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,300,1
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,4,109,319417,80950,10308,101,300,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,104
randoop,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,3,184,304267,1263,1044,0,0,0,80,4,5.0,84,1,1.1904762,72,2,2.777778,2,2.777778,70,300,11
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,9,113,302899,2557,3100,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,300,31
randoop,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,6,92,301732,512,10,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,300,1
randoop,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,10,110,301617,536,10,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,300,1
randoop,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,10,122,303174,2180,5531,0,2496,0,22,14,63.636364,10,4,40.0,13,8,61.538464,8,61.538464,5,300,56
randoop,SPOON-32,spoon.MavenLauncher,10,133,302143,7157,329,0,0,0,40,10,25.0,16,1,6.25,15,1,6.666667,0,0.0,15,300,4
randoop,SPOON-20,spoon.support.reflect.reference.CtLocalVariableReferenceImpl,7,155,304845,2745,3082,0,0,0,21,14,66.66667,10,4,40.0,12,7,58.333332,0,0.0,12,300,31
randoop,PDFBOX-235,org.apache.pdfbox.pdmodel.font.PDTrueTypeFontEmbedder,4,122,301807,119,1,0,0,0,34,0,0.0,8,0,0.0,25,0,0.0,0,0.0,25,300,1
randoop,SPOON-105,spoon.support.compiler.jdt.PositionBuilder,10,126,316031,8584,43938,0,0,0,363,49,13.498622,278,35,12.589929,170,30,17.647058,30,17.647058,140,300,440
randoop,PDFBOX-117,org.apache.pdfbox.filter.Predictor,8,126,303952,0,35003,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,300,351
randoop,PDFBOX-8,org.apache.pdfbox.pdmodel.font.FileSystemFontProvider,5,156,306671,6468,2206,0,0,0,256,81,31.640625,108,27,25.0,155,43,27.741936,43,27.741936,112,300,23
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,4,111,303320,2525,3100,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,300,31
randoop,GUAVA-2,com.google.common.collect.MinMaxPriorityQueue,9,116,307463,2899,5837,0,0,0,106,75,70.754715,53,29,54.71698,96,70,72.91667,70,72.91667,26,300,59
randoop,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,7,121,303411,1219,959,0,0,0,80,4,5.0,84,1,1.1904762,72,2,2.777778,2,2.777778,70,300,10
randoop,FESCAR-33,com.alibaba.fescar.core.model.GlobalStatus,2,101,301704,67,25,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,300,1
randoop,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,8,115,301865,73,41,0,0,0,145,14,9.655172,6,0,0.0,75,1,1.3333334,0,0.0,75,300,1
randoop,GUAVA-128,com.google.common.base.Throwables,6,95,301674,61,14,0,0,0,92,26,28.260868,38,8,21.052631,41,14,34.146343,14,34.146343,27,300,1
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,1,107,311995,80850,11001,109,200,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,111
randoop,GUAVA-184,com.google.thirdparty.publicsuffix.PublicSuffixType,9,105,302840,1016,3330,0,0,0,14,14,100.0,8,8,100.0,10,10,100.0,10,100.0,0,300,34
randoop,FESCAR-41,com.alibaba.fescar.core.rpc.netty.RmRpcClient,1,110,304632,85781,11214,0,11214,0,230,4,1.7391304,98,2,2.0408163,85,2,2.3529413,0,0.0,85,300,113
randoop,PDFBOX-285,org.apache.pdfbox.pdmodel.interactive.digitalsignature.PDSignature,5,131,303676,2309,5219,0,0,0,91,56,61.538464,22,4,18.181818,64,27,42.1875,27,42.1875,37,300,53
randoop,GUAVA-240,com.google.common.collect.FilteredMultimapValues,4,117,301633,36,1,0,0,0,26,1,3.846154,6,0,0.0,12,0,0.0,0,0.0,12,300,1
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,1,114,301796,62,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,300,1
randoop,GUAVA-181,com.google.common.primitives.SignedBytes,3,101,329361,18538,62317,0,0,0,38,36,94.73685,22,19,86.36364,42,40,95.2381,40,95.2381,2,300,624
randoop,GUAVA-206,com.google.common.collect.ImmutableEnumSet,3,129,302980,1196,1812,0,0,0,28,0,0.0,11,0,0.0,21,0,0.0,0,0.0,21,300,19
randoop,GUAVA-169,com.google.common.math.LongMath,5,190,312711,38297,308729,0,0,0,265,205,77.35849,270,197,72.96297,0,0,0.0,0,0.0,0,300,3088
randoop,GUAVA-22,com.google.common.graph.Graphs,10,108,302057,120,73,0,0,0,153,16,10.457517,108,11,10.185185,101,19,18.811882,19,18.811882,82,300,1
randoop,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,5,96,302566,1732,4722,0,0,0,36,15,41.666664,14,2,14.285715,21,7,33.333336,7,33.333336,14,300,48
randoop,PDFBOX-229,org.apache.pdfbox.util.XMLUtil,1,116,301909,67,4,0,0,0,25,10,40.0,4,0,0.0,14,7,50.0,0,0.0,14,300,1
randoop,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,8,117,302633,1738,4722,0,0,0,36,15,41.666664,14,2,14.285715,21,7,33.333336,7,33.333336,14,300,48
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,10,121,306324,80706,9792,97,100,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,98
randoop,PDFBOX-234,org.apache.pdfbox.pdmodel.interactive.action.PDActionSound,8,108,302591,1811,4725,0,0,0,43,41,95.34883,18,14,77.77778,31,30,96.77419,30,96.77419,1,300,48
randoop,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,5,163,363090,6538,3179,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,300,32
randoop,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,2,140,301891,69,41,0,0,0,145,14,9.655172,6,0,0.0,75,1,1.3333334,0,0.0,75,300,1
randoop,GUAVA-206,com.google.common.collect.ImmutableEnumSet,7,103,302825,1371,1520,0,0,0,28,0,0.0,11,0,0.0,21,0,0.0,0,0.0,21,300,16
randoop,GUAVA-2,com.google.common.collect.MinMaxPriorityQueue,5,105,309125,3679,7598,0,0,0,106,75,70.754715,53,29,54.71698,96,70,72.91667,70,72.91667,26,300,76
randoop,SPOON-16,spoon.reflect.path.CtElementPathBuilder,10,119,302951,1752,4135,0,0,0,87,8,9.195402,51,1,1.9607844,33,3,9.090909,3,9.090909,30,300,42
randoop,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,4,102,303183,3135,7958,0,0,0,19,3,15.789473,8,0,0.0,15,0,0.0,0,0.0,15,300,80
randoop,PDFBOX-265,org.apache.pdfbox.pdmodel.font.PDType3Font,1,152,302063,152,2,0,0,0,108,1,0.9259259,64,0,0.0,68,0,0.0,0,0.0,68,300,1
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,6,97,319357,80863,10985,108,200,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,110
randoop,SPOON-65,spoon.support.DefaultCoreFactory,5,166,343390,25142,88038,0,0,0,438,94,21.461187,166,0,0.0,171,3,1.754386,0,0.0,171,300,881
randoop,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,6,121,328281,16512,39650,0,0,0,130,6,4.6153846,64,0,0.0,58,0,0.0,0,0.0,58,300,397
randoop,GUAVA-128,com.google.common.base.Throwables,8,107,301811,63,14,0,0,0,92,26,28.260868,38,8,21.052631,41,14,34.146343,14,34.146343,27,300,1
randoop,FESCAR-37,com.alibaba.fescar.core.rpc.RpcContext,3,94,304046,2858,9197,0,0,0,94,41,43.617023,34,8,23.529411,32,14,43.75,14,43.75,18,300,92
randoop,GUAVA-128,com.google.common.base.Throwables,2,110,301958,48,14,0,0,0,92,26,28.260868,38,8,21.052631,41,14,34.146343,14,34.146343,27,300,1
randoop,GUAVA-212,com.google.common.net.MediaType,6,165,306052,2728,5987,0,0,0,284,276,97.1831,74,64,86.48649,76,74,97.368416,0,0.0,76,300,60
randoop,SPOON-65,spoon.support.DefaultCoreFactory,9,118,329355,26835,89785,0,0,0,438,94,21.461187,166,0,0.0,171,3,1.754386,0,0.0,171,300,898
randoop,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,2,107,304182,3035,7958,0,0,0,19,3,15.789473,8,0,0.0,15,0,0.0,0,0.0,15,300,80
randoop,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,3,138,312741,6718,32317,0,0,0,36,30,83.33333,12,10,83.33333,17,15,88.2353,15,88.2353,2,300,324
randoop,PDFBOX-62,org.apache.pdfbox.rendering.PageDrawer,8,104,302056,164,2,0,0,0,662,9,1.3595166,329,2,0.60790277,139,1,0.7194245,1,0.7194245,138,300,1
randoop,GUAVA-47,com.google.common.collect.FilteredEntryMultimap,4,137,301847,60,2,0,0,0,38,1,2.631579,14,0,0.0,26,0,0.0,0,0.0,26,300,1
randoop,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,4,90,323192,13845,69661,0,0,0,52,37,71.15385,16,11,68.75,23,15,65.21739,15,65.21739,8,300,697
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,8,113,306449,80939,9826,96,226,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,99
randoop,PDFBOX-83,org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode,4,137,304083,4368,11942,0,0,0,14,2,14.285715,8,0,0.0,8,1,12.5,1,12.5,7,300,120
randoop,FESCAR-41,com.alibaba.fescar.core.rpc.netty.RmRpcClient,10,116,304233,85865,11214,0,11214,0,230,4,1.7391304,98,2,2.0408163,85,2,2.3529413,0,0.0,85,300,113
randoop,FESCAR-13,com.alibaba.fescar.core.exception.TransactionExceptionCode,5,96,301779,77,25,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,300,1
randoop,GUAVA-240,com.google.common.collect.FilteredMultimapValues,3,118,301864,36,1,0,0,0,26,1,3.846154,6,0,0.0,12,0,0.0,0,0.0,12,300,1
randoop,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,10,92,301903,90,41,0,0,0,145,14,9.655172,6,0,0.0,75,1,1.3333334,0,0.0,75,300,1
randoop,FESCAR-15,com.alibaba.fescar.core.rpc.netty.RpcServer,2,134,306628,80872,10457,103,200,0,122,1,0.8196721,52,0,0.0,49,0,0.0,0,0.0,49,300,105
randoop,PDFBOX-229,org.apache.pdfbox.util.XMLUtil,10,123,301552,68,4,0,0,0,25,10,40.0,4,0,0.0,14,7,50.0,0,0.0,14,300,1
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,8,122,301604,57,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,300,1
randoop,FESCAR-12,com.alibaba.fescar.core.rpc.netty.RpcServerHandler,8,107,306550,11735,20311,0,0,0,26,7,26.923079,8,0,0.0,6,0,0.0,0,0.0,6,300,204
randoop,PDFBOX-214,org.apache.pdfbox.pdfparser.EndstreamOutputStream,2,147,306567,4999,8107,0,312,0,41,29,70.731705,40,23,57.5,44,35,79.545456,35,79.545456,9,300,82
randoop,FESCAR-42,com.alibaba.fescar.core.rpc.DefaultServerMessageListenerImpl,6,103,352938,5623,3182,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0.0,0,300,32
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,5,114,303038,3058,3100,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,300,31
randoop,FESCAR-6,com.alibaba.fescar.core.rpc.netty.TmRpcClient,6,104,302903,81396,894,0,891,0,179,6,3.3519554,74,2,2.7027028,74,2,2.7027028,0,0.0,74,300,9
randoop,PDFBOX-220,org.apache.pdfbox.filter.JPXFilter,9,109,301691,148,18,0,0,0,55,3,5.4545455,26,0,0.0,46,0,0.0,0,0.0,46,300,1
randoop,PDFBOX-62,org.apache.pdfbox.rendering.PageDrawer,10,101,301750,171,2,0,0,0,662,9,1.3595166,329,2,0.60790277,139,1,0.7194245,1,0.7194245,138,300,1
randoop,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,1,128,329477,11663,31671,0,0,0,130,6,4.6153846,64,0,0.0,58,0,0.0,0,0.0,58,300,317
randoop,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,6,156,302752,1858,4722,0,0,0,36,15,41.666664,14,2,14.285715,21,7,33.333336,7,33.333336,14,300,48
randoop,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,4,110,327181,13134,67565,0,0,0,30,22,73.333336,6,4,66.66667,11,7,63.636364,7,63.636364,4,300,676
randoop,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,5,146,321817,11409,60196,0,0,0,30,22,73.333336,6,4,66.66667,11,7,63.636364,7,63.636364,4,300,602
randoop,SPOON-65,spoon.support.DefaultCoreFactory,8,117,329585,25131,90023,0,0,0,438,94,21.461187,166,0,0.0,171,3,1.754386,0,0.0,171,300,901
randoop,SPOON-20,spoon.support.reflect.reference.CtLocalVariableReferenceImpl,10,143,304474,2906,3082,0,0,0,21,14,66.66667,10,4,40.0,12,7,58.333332,0,0.0,12,300,31
randoop,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,9,110,303053,4142,4371,0,0,0,238,142,59.663868,138,41,29.710144,145,66,45.517242,66,45.517242,79,300,44
randoop,GUAVA-196,com.google.common.io.Closeables,2,164,301950,45,5,0,0,0,20,9,45.0,4,1,25.0,5,3,60.000004,1,20.0,4,300,1
randoop,FESCAR-28,com.alibaba.fescar.core.rpc.ClientType,1,130,301882,49,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,300,1
randoop,FESCAR-2,com.alibaba.fescar.core.service.ServiceManagerStaticConfigImpl,7,106,301632,625,10,0,0,0,19,6,31.578945,10,0,0.0,7,0,0.0,0,0.0,7,300,1
randoop,PDFBOX-229,org.apache.pdfbox.util.XMLUtil,7,106,301554,59,4,0,0,0,25,10,40.0,4,0,0.0,14,7,50.0,0,0.0,14,300,1
randoop,GUAVA-181,com.google.common.primitives.SignedBytes,4,106,198434,12076,36761,0,0,0,38,36,94.73685,22,19,86.36364,42,40,95.2381,40,95.2381,2,180,368
randoop,GUAVA-206,com.google.common.collect.ImmutableEnumSet,2,108,183898,1205,1326,0,0,0,28,0,0.0,11,0,0.0,21,0,0.0,0,0.0,21,180,14
randoop,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,7,121,183108,1740,4722,0,0,0,36,15,41.666664,14,2,14.285715,21,7,33.333336,7,33.333336,14,180,48
randoop,FESCAR-23,com.alibaba.fescar.core.protocol.MergeResultMessage,8,132,185273,2001,2922,0,0,0,42,11,26.190477,14,1,7.1428576,28,9,32.142857,9,32.142857,19,180,30
randoop,GUAVA-90,com.google.common.io.FileBackedOutputStream,10,94,182604,17409,2261,0,0,0,53,49,92.45283,16,13,81.25,30,27,90.0,27,90.0,3,180,23
randoop,SPOON-16,spoon.reflect.path.CtElementPathBuilder,9,184,183597,1863,3858,0,0,0,87,8,9.195402,51,1,1.9607844,33,3,9.090909,3,9.090909,30,180,39
randoop,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,9,95,183081,2639,5531,0,2183,0,22,14,63.636364,10,4,40.0,13,8,61.538464,8,61.538464,5,180,56
randoop,GUAVA-212,com.google.common.net.MediaType,5,88,183447,3257,5436,0,0,0,284,276,97.1831,74,64,86.48649,76,74,97.368416,0,0.0,76,180,55
randoop,PDFBOX-22,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationCaret,10,80,182382,1345,4722,0,0,0,36,15,41.666664,14,2,14.285715,21,7,33.333336,7,33.333336,14,180,48
randoop,PDFBOX-91,org.apache.pdfbox.pdmodel.documentinterchange.taggedpdf.PDArtifactMarkedContent,5,105,183370,3523,7958,0,0,0,19,3,15.789473,8,0,0.0,15,0,0.0,0,0.0,15,180,80
randoop,FESCAR-10,com.alibaba.fescar.core.model.BranchType,3,109,181676,85,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,1
randoop,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,2,153,181873,258,1,0,0,0,60,3,5.0,36,0,0.0,30,0,0.0,0,0.0,30,180,1
randoop,PDFBOX-83,org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode,9,167,184666,5774,11942,0,0,0,14,2,14.285715,8,0,0.0,8,1,12.5,1,12.5,7,180,120
randoop,FESCAR-41,com.alibaba.fescar.core.rpc.netty.RmRpcClient,4,100,183839,86977,11214,0,11214,0,230,4,1.7391304,98,2,2.0408163,85,2,2.3529413,0,0.0,85,180,113
randoop,GUAVA-129,com.google.common.collect.SparseImmutableTable,7,151,183004,1127,984,0,0,0,62,31,50.0,12,7,58.333332,16,10,62.5,0,0.0,16,180,10
randoop,FESCAR-17,com.alibaba.fescar.core.protocol.transaction.GlobalBeginResponse,8,91,188900,4467,13294,0,0,0,36,30,83.33333,12,10,83.33333,17,15,88.2353,15,88.2353,2,180,133
randoop,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,7,171,190580,6760,15410,0,0,0,439,62,14.123006,364,28,7.692308,143,18,12.587413,18,12.587413,125,180,155
randoop,PDFBOX-157,org.apache.pdfbox.pdmodel.font.PDType1Font,7,93,182935,4330,4371,0,0,0,238,142,59.663868,138,41,29.710144,145,66,45.517242,66,45.517242,79,180,44
randoop,GUAVA-129,com.google.common.collect.SparseImmutableTable,3,133,183652,821,984,0,0,0,62,31,50.0,12,7,58.333332,16,10,62.5,0,0.0,16,180,10
randoop,SPOON-32,spoon.MavenLauncher,3,199,182497,10034,329,0,0,0,40,10,25.0,16,1,6.25,15,1,6.666667,0,0.0,15,180,4
randoop,FESCAR-25,com.alibaba.fescar.core.rpc.netty.RmMessageListener,1,151,183952,3102,3100,0,0,0,32,11,34.375,8,3,37.5,9,2,22.222223,2,22.222223,7,180,31
randoop,PDFBOX-40,org.apache.pdfbox.pdmodel.font.PDCIDFontType2,1,174,182116,196,2,0,0,0,127,1,0.78740156,80,0,0.0,82,0,0.0,0,0.0,82,180,1
randoop,FESCAR-7,com.alibaba.fescar.core.rpc.netty.MessageCodecHandler,9,140,195286,9667,19429,0,0,0,130,6,4.6153846,64,0,0.0,58,0,0.0,0,0.0,58,180,195
randoop,PDFBOX-26,org.apache.pdfbox.pdmodel.encryption.SecurityProvider,10,97,181392,1376,2,0,0,0,19,9,47.368423,2,1,50.0,2,2,100.0,2,100.0,0,180,1
randoop,FESCAR-34,com.alibaba.fescar.core.protocol.ResultCode,8,90,181844,59,12,0,0,0,8,8,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,1
randoop,GUAVA-196,com.google.common.io.Closeables,7,93,181830,26,5,0,0,0,20,9,45.0,4,1,25.0,5,3,60.000004,1,20.0,4,180,1
randoop,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,5,92,194116,8890,34984,0,0,0,52,37,71.15385,16,11,68.75,23,15,65.21739,15,65.21739,8,180,350
randoop,FESCAR-32,com.alibaba.fescar.core.protocol.transaction.BranchRegisterRequest,10,212,185294,2819,5435,0,0,0,52,37,71.15385,16,11,68.75,23,15,65.21739,15,65.21739,8,180,55
randoop,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,5,96,183028,1620,948,0,0,0,80,4,5.0,84,1,1.1904762,72,2,2.777778,2,2.777778,70,180,10
randoop,PDFBOX-198,org.apache.pdfbox.pdmodel.fdf.FDFAnnotationLine,5,94,182600,2018,4749,0,0,0,144,88,61.11111,82,22,26.82927,92,48,52.173912,48,52.173912,44,180,48
randoop,PDFBOX-62,org.apache.pdfbox.rendering.PageDrawer,7,96,181747,210,2,0,0,0,662,9,1.3595166,329,2,0.60790277,139,1,0.7194245,1,0.7194245,138,180,1
randoop,PDFBOX-26,org.apache.pdfbox.pdmodel.encryption.SecurityProvider,9,99,181402,980,2,0,0,0,19,9,47.368423,2,1,50.0,2,2,100.0,2,100.0,0,180,1
randoop,SPOON-105,spoon.support.compiler.jdt.PositionBuilder,3,161,193659,5824,22978,0,0,0,363,49,13.498622,278,35,12.589929,170,30,17.647058,30,17.647058,140,180,230
randoop,GUAVA-95,com.google.common.collect.ComparatorOrdering,9,100,183726,1770,1854,0,1,0,12,11,91.66667,4,3,75.0,8,7,87.5,0,0.0,8,180,19
randoop,SPOON-105,spoon.support.compiler.jdt.PositionBuilder,9,122,194422,10504,41003,0,0,0,363,49,13.498622,278,35,12.589929,170,30,17.647058,30,17.647058,140,180,411
randoop,SPOON-65,spoon.support.DefaultCoreFactory,10,216,210443,24307,63926,0,0,0,438,94,21.461187,166,0,0.0,171,3,1.754386,0,0.0,171,180,640
randoop,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,2,196,182968,1869,4322,0,0,0,67,11,16.41791,32,0,0.0,28,2,7.1428576,2,7.1428576,26,180,44
randoop,GUAVA-224,com.google.common.primitives.UnsignedLongs,10,94,185272,4256,13489,0,0,0,112,111,99.10714,70,69,98.57143,140,138,98.57143,138,98.57143,2,180,135
randoop,FESCAR-8,com.alibaba.fescar.core.rpc.netty.NettyPoolableFactory,3,165,181949,386,1,0,0,0,60,3,5.0,36,0,0.0,30,0,0.0,0,0.0,30,180,1
randoop,SPOON-155,spoon.reflect.visitor.filter.AllMethodsSameSignatureFunction,7,176,182797,1506,4010,0,0,0,67,11,16.41791,32,0,0.0,28,2,7.1428576,2,7.1428576,26,180,41
randoop,PDFBOX-130,org.apache.pdfbox.pdmodel.interactive.digitalsignature.visible.PDVisibleSignDesigner,3,179,182058,88,41,0,0,0,145,14,9.655172,6,0,0.0,75,1,1.3333334,0,0.0,75,180,1
randoop,GUAVA-206,com.google.common.collect.ImmutableEnumSet,9,130,182969,1017,985,0,0,0,28,0,0.0,11,0,0.0,21,0,0.0,0,0.0,21,180,10
randoop,GUAVA-110,com.google.common.collect.LexicographicalOrdering,7,112,183144,1269,1306,0,0,0,23,10,43.47826,12,3,25.0,16,7,43.75,0,0.0,16,180,14
randoop,GUAVA-177,com.google.common.primitives.Doubles,8,89,183958,3384,8279,0,0,0,104,101,97.11539,58,55,94.82758,113,112,99.11504,112,99.11504,1,180,83
randoop,SPOON-25,spoon.pattern.internal.ValueConvertorImpl,2,184,183422,1175,691,0,0,0,80,4,5.0,84,1,1.1904762,72,2,2.777778,2,2.777778,70,180,7
randoop,GUAVA-110,com.google.common.collect.LexicographicalOrdering,2,129,183999,1675,1546,0,0,0,23,10,43.47826,12,3,25.0,16,7,43.75,0,0.0,16,180,16
randoop,SPOON-169,spoon.reflect.visitor.ImportScannerImpl,9,147,198236,7338,17345,0,0,0,439,62,14.123006,364,28,7.692308,143,18,12.587413,18,12.587413,125,180,174
randoop,PDFBOX-278,org.apache.pdfbox.pdfwriter.ContentStreamWriter,4,87,181713,119,49,0,0,0,77,15,19.480518,30,9,30.000002,58,11,18.965517,11,18.965517,47,180,1
randoop,FESCAR-5,com.alibaba.fescar.core.protocol.MessageFuture,1,128,183156,2818,5531,0,2305,0,22,14,63.636364,10,4,40.0,13,8,61.538464,8,61.538464,5,180,56
randoop,FESCAR-9,com.alibaba.fescar.core.protocol.transaction.GlobalBeginRequest,9,148,194803,9440,37889,0,0,0,30,22,73.333336,6,4,66.66667,11,7,63.636364,7,63.636364,4,180,379
randoop,GUAVA-128,com.google.common.base.Throwables,4,73,182223,56,14,0,0,0,92,26,28.260868,38,8,21.052631,41,14,34.146343,14,34.146343,27,180,1
randoop,FESCAR-33,com.alibaba.fescar.core.model.GlobalStatus,1,112,181712,82,25,0,0,0,21,21,100.0,4,4,100.0,6,6,100.0,6,100.0,0,180,1
randoop,PDFBOX-83,org.apache.pdfbox.contentstream.operator.text.SetTextRenderingMode,8,100,184528,5860,11942,0,0,0,14,2,14.285715,8,0,0.0,8,1,12.5,1,12.5,7,180,120
randoop,PDFBOX-26,org.apache.pdfbox.pdmodel.encryption.SecurityProvider,4,127,181490,1273,2,0,0,0,19,9,47.368423,2,1,50.0,2,2,100.0,2,100.0,0,180,1
